Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Índice de Marginación 2015

estado,municipio,cve_inegi,id_estado,id_municipio,porc_15ymas_analfabeta,porc_15ymas_sinprim,porc_ocu_viv_sindres,porc_ocu_viv_sinel,porc_ocu_viv_sinagua,porc_ocu_viv_hacin,porc_ocu_viv_pisotierra,porc_loc_menor5k,porc_pocu_2sm,indice_marginacion,grado_marginacion,lugar_estatal,lugar_nacional
"Veracruz de Ignacio de la Llave","Coscomatepec","30047","30","47","20.29","42.82","1.07","2.87","8.91","47.97","11.42","57.30","61.24","0.63500","A","57","617"
"Veracruz de Ignacio de la Llave","Cosoleacaque","30048","30","48","6.07","18.49","1.14","2.16","18.95","32.73","3.72","28.31","39.83","-0.71300","B","188","1812"
"Veracruz de Ignacio de la Llave","Cotaxtla","30049","30","49","13.53","36.33","10.25","0.84","2.75","33.57","5.43","100.00","56.76","0.15300","A","112","1026"
"Veracruz de Ignacio de la Llave","Coxquihui","30050","30","50","24.26","39.31","2.63","6.81","46.49","49.57","19.66","100.00","72.41","1.69500","MA","12","123"
"Veracruz de Ignacio de la Llave","Coyutla","30051","30","51","24.94","41.97","1.34","3.47","16.58","45.96","12.44","61.45","77.02","0.99400","A","38","397"
"Veracruz de Ignacio de la Llave","Cuichapa","30052","30","52","9.12","28.11","2.50","0.96","1.77","30.04","8.87","100.00","59.32","-0.16200","M","147","1304"
"Veracruz de Ignacio de la Llave","Cuitláhuac","30053","30","53","8.18","26.57","2.09","0.91","10.73","30.29","3.32","48.02","54.43","-0.47700","M","175","1599"
"Veracruz de Ignacio de la Llave","Chacaltianguis","30054","30","54","13.82","37.70","5.64","1.59","9.68","23.00","3.32","100.00","65.53","0.10300","A","125","1079"
"Veracruz de Ignacio de la Llave","Chalma","30055","30","55","18.98","36.01","1.80","4.12","31.46","31.85","8.98","100.00","61.97","0.67400","A","54","589"
"Veracruz de Ignacio de la Llave","Chiconamel","30056","30","56","25.93","42.62","2.16","3.47","36.23","33.72","8.22","100.00","68.67","1.05400","A","33","368"
"Veracruz de Ignacio de la Llave","Chiconquiaco","30057","30","57","18.70","43.40","1.35","2.90","9.27","52.90","7.18","100.00","83.59","0.99500","A","37","395"
"Veracruz de Ignacio de la Llave","Chicontepec","30058","30","58","14.50","32.88","0.89","2.26","22.09","25.65","10.41","100.00","66.97","0.32000","A","100","873"
"Veracruz de Ignacio de la Llave","Chinameca","30059","30","59","10.34","29.62","2.65","1.77","16.49","33.71","8.33","50.40","48.58","-0.17500","M","149","1325"
"Veracruz de Ignacio de la Llave","Chinampa de Gorostiza","30060","30","60","11.79","29.40","0.90","3.81","20.43","40.09","12.28","65.22","68.83","0.37400","A","91","826"
"Veracruz de Ignacio de la Llave","Las Choapas","30061","30","61","11.78","33.61","5.39","6.49","33.23","40.34","9.98","44.86","57.09","0.50600","A","72","713"
"Veracruz de Ignacio de la Llave","Chocamán","30062","30","62","16.37","31.53","0.87","1.59","4.38","43.15","8.85","42.33","64.56","0.11100","A","123","1074"
"Veracruz de Ignacio de la Llave","Chontla","30063","30","63","13.99","38.97","1.29","3.46","11.68","29.09","14.92","100.00","74.38","0.55700","A","64","671"
"Veracruz de Ignacio de la Llave","Chumatlán","30064","30","64","26.75","40.58","0.85","6.26","28.63","53.31","13.12","100.00","71.20","1.45800","MA","22","193"
"Veracruz de Ignacio de la Llave","Emiliano Zapata","30065","30","65","4.72","18.96","0.99","1.45","2.34","26.01","4.24","73.23","39.55","-0.85800","B","193","1945"
"Veracruz de Ignacio de la Llave","Espinal","30066","30","66","17.39","34.60","0.97","2.45","33.14","37.14","8.81","100.00","73.90","0.75100","A","49","523"
"Veracruz de Ignacio de la Llave","Filomeno Mata","30067","30","67","31.99","53.10","3.54","3.19","17.36","73.88","7.08","18.97","79.87","1.54900","MA","17","161"
"Veracruz de Ignacio de la Llave","Fortín","30068","30","68","4.89","17.04","0.14","0.50","6.06","26.53","4.29","33.06","47.35","-0.96800","B","195","2017"
"Veracruz de Ignacio de la Llave","Gutiérrez Zamora","30069","30","69","6.88","23.78","0.94","1.70","23.99","30.12","7.06","43.94","58.56","-0.30600","M","159","1454"
"Veracruz de Ignacio de la Llave","Hidalgotitlán","30070","30","70","9.60","35.13","4.04","2.78","62.61","39.41","5.50","100.00","71.53","0.89600","A","43","445"
"Veracruz de Ignacio de la Llave","Huatusco","30071","30","71","10.77","30.75","0.61","2.44","6.95","37.57","6.74","42.62","61.92","-0.12600","M","143","1275"
"Veracruz de Ignacio de la Llave","Huayacocotla","30072","30","72","14.30","34.39","3.56","5.65","13.34","36.48","5.76","74.91","63.11","0.34700","A","98","849"
"Veracruz de Ignacio de la Llave","Hueyapan de Ocampo","30073","30","73","18.84","39.30","2.86","1.61","9.17","28.83","11.59","85.37","62.18","0.35900","A","93","837"
"Veracruz de Ignacio de la Llave","Huiloapan de Cuauhtémoc","30074","30","74","4.75","18.25","0.50","0.28","1.98","34.49","5.40","100.00","51.34","-0.55200","B","180","1660"
"Veracruz de Ignacio de la Llave","Ignacio de la Llave","30075","30","75","16.37","38.27","6.12","1.62","34.92","30.11","4.73","100.00","69.52","0.62100","A","59","625"
"Veracruz de Ignacio de la Llave","Ilamatlán","30076","30","76","38.24","54.34","0.90","2.54","60.81","44.70","14.63","100.00","79.56","2.13700","MA","4","62"
"Veracruz de Ignacio de la Llave","Isla","30077","30","77","12.38","35.46","2.21","1.22","7.73","32.79","8.03","37.71","58.44","-0.12600","M","144","1276"
"Veracruz de Ignacio de la Llave","Ixcatepec","30078","30","78","14.99","32.27","1.13","3.00","23.79","31.17","13.13","100.00","79.69","0.62800","A","58","620"
"Veracruz de Ignacio de la Llave","Ixhuacán de los Reyes","30079","30","79","20.34","46.21","2.15","0.97","2.13","47.55","8.11","100.00","74.10","0.78900","A","47","497"
"Veracruz de Ignacio de la Llave","Ixhuatlán del Café","30080","30","80","12.31","35.53","1.08","1.16","13.83","38.17","6.50","68.94","74.90","0.25500","A","105","941"
"Veracruz de Ignacio de la Llave","Ixhuatlancillo","30081","30","81","13.43","27.44","0.35","1.18","11.83","35.76","6.51","61.32","55.73","-0.13400","M","145","1282"
"Veracruz de Ignacio de la Llave","Ixhuatlán del Sureste","30082","30","82","7.16","23.60","0.71","1.71","25.20","35.70","3.35","31.90","27.66","-0.62500","B","182","1724"
"Veracruz de Ignacio de la Llave","Ixhuatlán de Madero","30083","30","83","20.67","40.47","1.57","2.93","38.68","33.61","28.47","100.00","66.82","1.26400","MA","27","267"
"Veracruz de Ignacio de la Llave","Ixmatlahuacan","30084","30","84","15.18","37.10","6.97","2.18","31.74","27.55","3.65","100.00","64.46","0.46400","A","85","753"
"Veracruz de Ignacio de la Llave","Ixtaczoquitlán","30085","30","85","6.42","18.82","0.50","0.42","1.56","30.73","7.58","48.40","51.13","-0.72500","B","189","1823"
"Veracruz de Ignacio de la Llave","Jalacingo","30086","30","86","13.69","36.72","0.82","1.24","4.93","53.27","7.38","67.34","81.92","0.51800","A","70","694"
"Veracruz de Ignacio de la Llave","Xalapa","30087","30","87","3.34","11.81","0.15","0.31","0.81","24.11","1.74","2.80","32.16","-1.50500","MB","209","2344"
"Veracruz de Ignacio de la Llave","Jalcomulco","30088","30","88","15.45","48.07","1.30","0.66","0.98","30.61","5.25","100.00","79.86","0.41500","A","88","788"
"Veracruz de Ignacio de la Llave","Jáltipan","30089","30","89","7.69","22.50","1.74","2.01","35.24","29.89","2.77","17.38","49.39","-0.44600","M","170","1572"
"Veracruz de Ignacio de la Llave","Jamapa","30090","30","90","9.39","31.21","4.54","0.91","12.56","34.24","4.20","100.00","43.37","-0.14300","M","146","1292"
"Veracruz de Ignacio de la Llave","Jesús Carranza","30091","30","91","13.31","37.26","2.73","2.00","28.36","36.46","6.55","100.00","59.61","0.46600","A","84","752"
"Veracruz de Ignacio de la Llave","Xico","30092","30","92","13.06","31.90","0.78","1.01","0.63","43.73","5.15","26.37","57.99","-0.21100","M","153","1357"
"Veracruz de Ignacio de la Llave","Jilotepec","30093","30","93","7.13","25.41","0.85","0.82","11.85","38.13","2.68","100.00","55.52","-0.20600","M","152","1350"
"Veracruz de Ignacio de la Llave","Juan Rodríguez Clara","30094","30","94","12.92","37.01","4.35","1.85","8.85","30.84","8.69","60.67","67.61","0.13900","A","114","1045"
"Veracruz de Ignacio de la Llave","Juchique de Ferrer","30095","30","95","17.66","41.01","2.63","1.75","1.92","34.61","6.40","100.00","77.78","0.48100","A","80","739"
"Veracruz de Ignacio de la Llave","Landero y Coss","30096","30","96","9.15","34.62","0.20","1.11","1.30","31.45","0.07","100.00","79.42","-0.03900","M","135","1195"
"Veracruz de Ignacio de la Llave","Lerdo de Tejada","30097","30","97","7.79","23.29","1.68","0.95","6.83","21.75","1.05","7.08","49.29","-0.97000","B","196","2023"
"Veracruz de Ignacio de la Llave","Magdalena","30098","30","98","19.39","35.46","1.15","0.46","2.37","56.28","14.67","100.00","68.59","0.76500","A","48","511"
"Veracruz de Ignacio de la Llave","Maltrata","30099","30","99","12.84","30.31","1.60","2.20","21.61","42.99","7.23","29.92","70.18","0.19600","A","109","996"
"Veracruz de Ignacio de la Llave","Manlio Fabio Altamirano","30100","30","100","9.13","32.52","3.94","0.50","5.48","29.02","1.60","76.61","46.97","-0.41300","M","167","1537"
"Veracruz de Ignacio de la Llave","Mariano Escobedo","30101","30","101","10.91","26.76","0.34","2.58","4.77","38.81","7.19","58.00","57.71","-0.16300","M","148","1307"
"Veracruz de Ignacio de la Llave","Martínez de la Torre","30102","30","102","6.33","20.12","0.58","1.05","10.46","29.95","8.26","25.64","50.94","-0.67800","B","185","1777"
"Veracruz de Ignacio de la Llave","Mecatlán","30103","30","103","33.33","51.07","1.27","5.99","39.36","61.41","9.64","56.12","73.12","1.79400","MA","9","104"
"Veracruz de Ignacio de la Llave","Mecayapan","30104","30","104","24.29","45.13","14.06","1.46","11.29","44.40","15.97","64.99","70.49","1.07300","A","31","357"
"Veracruz de Ignacio de la Llave","Medellín","30105","30","105","4.72","17.74","1.70","1.01","10.48","26.79","4.38","40.04","33.52","-0.97300","B","197","2026"
"Veracruz de Ignacio de la Llave","Miahuatlán","30106","30","106","9.27","36.19","1.07","0.60","1.24","52.39","2.70","100.00","79.23","0.34800","A","96","846"
"Veracruz de Ignacio de la Llave","Las Minas","30107","30","107","20.52","44.83","2.40","2.65","3.87","64.24","10.71","100.00","60.13","1.02200","A","35","385"
"Veracruz de Ignacio de la Llave","Minatitlán","30108","30","108","4.99","18.24","0.77","2.11","25.59","30.73","7.12","29.01","39.61","-0.64300","B","183","1740"
"Veracruz de Ignacio de la Llave","Misantla","30109","30","109","8.45","26.73","1.36","1.31","8.40","34.64","7.36","57.36","67.04","-0.18600","M","151","1334"
"Veracruz de Ignacio de la Llave","Mixtla de Altamirano","30110","30","110","49.56","64.04","0.99","8.96","48.94","65.79","31.16","100.00","82.59","3.33400","MA","2","9"
"Veracruz de Ignacio de la Llave","Moloacán","30111","30","111","8.76","27.81","2.76","2.20","23.42","36.46","6.63","52.25","39.38","-0.22300","M","154","1370"
"Veracruz de Ignacio de la Llave","Naolinco","30112","30","112","9.81","27.58","0.62","0.85","2.76","34.82","2.04","54.41","65.06","-0.35800","M","164","1501"
"Veracruz de Ignacio de la Llave","Naranjal","30113","30","113","12.58","32.65","6.80","0.94","8.40","48.61","14.10","100.00","74.73","0.65300","A","56","609"
"Veracruz de Ignacio de la Llave","Nautla","30114","30","114","8.01","29.70","3.67","2.62","7.06","24.69","5.95","100.00","63.93","-0.12000","M","142","1271"
"Veracruz de Ignacio de la Llave","Nogales","30115","30","115","6.97","19.88","0.80","0.52","1.60","33.85","5.69","36.33","54.23","-0.69400","B","187","1795"
"Veracruz de Ignacio de la Llave","Oluta","30116","30","116","10.08","26.90","1.83","2.44","34.19","35.67","4.42","14.03","59.75","-0.10600","M","141","1258"
"Veracruz de Ignacio de la Llave","Omealca","30117","30","117","12.97","34.73","6.52","2.93","7.67","35.95","12.11","100.00","73.06","0.51200","A","71","702"
"Veracruz de Ignacio de la Llave","Orizaba","30118","30","118","2.50","9.78","0.15","0.31","0.18","20.80","0.71","0.12","43.19","-1.53800","MB","211","2358"
"Veracruz de Ignacio de la Llave","Otatitlán","30119","30","119","11.38","31.36","3.34","1.33","13.83","28.39","5.61","100.00","67.58","0.09000","A","127","1096"
"Veracruz de Ignacio de la Llave","Oteapan","30120","30","120","9.22","29.18","6.44","1.69","32.68","39.87","8.73","0.27","53.97","-0.03200","M","133","1189"
"Veracruz de Ignacio de la Llave","Ozuluama de Mascareñas","30121","30","121","9.81","33.83","2.22","7.54","33.91","32.15","7.55","100.00","55.83","0.50100","A","75","718"
"Veracruz de Ignacio de la Llave","Pajapan","30122","30","122","25.91","48.11","6.51","1.97","4.84","46.28","4.93","46.99","75.37","0.79700","A","46","492"
"Veracruz de Ignacio de la Llave","Pánuco","30123","30","123","6.26","22.68","0.86","3.18","12.41","34.78","5.85","47.64","46.38","-0.46400","M","172","1587"
"Veracruz de Ignacio de la Llave","Papantla","30124","30","124","10.19","26.14","1.59","1.86","48.96","37.06","24.21","62.51","53.33","0.54700","A","65","675"
"Veracruz de Ignacio de la Llave","Paso del Macho","30125","30","125","10.22","35.42","6.30","1.75","13.26","36.11","1.90","54.01","69.07","0.05900","M","130","1122"
"Veracruz de Ignacio de la Llave","Paso de Ovejas","30126","30","126","8.06","29.90","3.02","0.60","1.88","29.65","2.51","77.08","41.87","-0.54900","B","178","1656"
"Veracruz de Ignacio de la Llave","La Perla","30127","30","127","27.22","53.28","1.42","1.40","4.00","66.24","9.21","100.00","82.52","1.47500","MA","19","186"
"Veracruz de Ignacio de la Llave","Perote","30128","30","128","8.64","25.74","0.53","0.57","1.27","42.80","2.33","45.61","51.15","-0.48500","M","176","1609"
"Veracruz de Ignacio de la Llave","Platón Sánchez","30129","30","129","19.64","36.96","1.80","4.06","13.34","30.32","8.35","39.86","64.40","0.26000","A","104","934"
"Veracruz de Ignacio de la Llave","Playa Vicente","30130","30","130","15.89","39.62","2.48","1.94","22.16","33.12","4.59","77.84","64.68","0.36600","A","92","833"
"Veracruz de Ignacio de la Llave","Poza Rica de Hidalgo","30131","30","131","3.44","13.07","0.15","0.57","10.31","27.17","5.21","4.17","32.88","-1.24600","MB","205","2219"
"Veracruz de Ignacio de la Llave","Las Vigas de Ramírez","30132","30","132","10.98","32.07","1.05","1.85","10.24","48.97","4.72","46.07","68.22","0.12800","A","118","1058"
"Veracruz de Ignacio de la Llave","Pueblo Viejo","30133","30","133","4.02","17.64","0.80","1.80","14.57","37.13","6.68","9.28","44.72","-0.74400","B","190","1836"
"Veracruz de Ignacio de la Llave","Puente Nacional","30134","30","134","6.34","30.06","3.46","1.35","2.89","23.79","1.49","71.45","48.24","-0.61100","B","181","1706"
"Veracruz de Ignacio de la Llave","Rafael Delgado","30135","30","135","12.45","29.87","0.71","1.05","13.62","50.26","12.68","11.89","62.90","0.11300","A","122","1071"
"Veracruz de Ignacio de la Llave","Rafael Lucio","30136","30","136","6.56","21.34","0.58","0.88","2.11","44.45","1.23","100.00","48.59","-0.39000","M","166","1522"
"Veracruz de Ignacio de la Llave","Los Reyes","30137","30","137","27.66","42.43","1.29","5.16","33.95","52.37","24.31","100.00","77.60","1.79400","MA","10","105"
"Veracruz de Ignacio de la Llave","Río Blanco","30138","30","138","2.92","9.96","0.12","0.08","0.31","27.72","0.87","0.06","44.68","-1.41100","MB","207","2300"
"Veracruz de Ignacio de la Llave","Saltabarranca","30139","30","139","15.68","37.59","4.81","2.79","13.64","26.29","1.01","100.00","56.18","0.13400","A","117","1051"
"Veracruz de Ignacio de la Llave","San Andrés Tenejapan","30140","30","140","17.01","40.53","3.18","0.89","16.02","58.97","6.73","100.00","77.66","0.95800","A","41","415"
"Veracruz de Ignacio de la Llave","San Andrés Tuxtla","30141","30","141","17.60","37.62","0.99","1.60","3.88","30.01","10.89","57.56","63.36","0.12500","A","119","1061"
"Veracruz de Ignacio de la Llave","San Juan Evangelista","30142","30","142","14.53","38.72","2.69","2.18","19.89","31.71","7.22","100.00","69.77","0.47300","A","82","746"
"Veracruz de Ignacio de la Llave","Santiago Tuxtla","30143","30","143","21.37","40.76","6.20","3.28","8.57","31.33","6.98","72.60","70.65","0.52300","A","67","690"
"Veracruz de Ignacio de la Llave","Sayula de Alemán","30144","30","144","14.50","34.65","3.10","3.30","27.83","38.66","6.20","56.28","67.31","0.42500","A","86","778"
"Veracruz de Ignacio de la Llave","Soconusco","30145","30","145","10.23","25.03","2.01","1.55","17.11","33.05","4.83","59.54","55.33","-0.23900","M","155","1383"
"Veracruz de Ignacio de la Llave","Sochiapa","30146","30","146","9.94","36.35","1.34","1.70","0.33","40.50","3.88","100.00","77.54","0.22700","A","106","967"
"Veracruz de Ignacio de la Llave","Soledad Atzompa","30147","30","147","30.53","50.62","0.90","0.33","5.89","64.42","26.04","100.00","86.14","1.81200","MA","8","101"
"Veracruz de Ignacio de la Llave","Soledad de Doblado","30148","30","148","10.24","35.84","2.37","0.76","2.26","31.84","1.92","54.09","57.16","-0.32100","M","161","1468"
"Veracruz de Ignacio de la Llave","Soteapan","30149","30","149","33.04","50.02","12.12","2.39","4.00","55.24","28.18","84.30","62.26","1.68100","MA","13","127"
"Veracruz de Ignacio de la Llave","Tamalín","30150","30","150","10.04","29.45","1.52","2.88","20.77","36.54","9.70","55.23","70.82","0.18800","A","110","1001"
"Veracruz de Ignacio de la Llave","Tamiahua","30151","30","151","10.77","33.80","1.84","2.55","48.72","27.01","7.12","78.44","72.47","0.48100","A","79","738"
"Veracruz de Ignacio de la Llave","Tampico Alto","30152","30","152","8.67","32.34","1.04","4.33","34.75","32.25","4.63","100.00","60.84","0.31900","A","101","876"
"Veracruz de Ignacio de la Llave","Tancoco","30153","30","153","11.62","31.14","1.37","1.43","5.63","32.61","7.01","100.00","71.97","0.11400","A","121","1069"
"Veracruz de Ignacio de la Llave","Tantima","30154","30","154","12.97","39.97","1.50","2.79","22.32","29.20","7.21","100.00","74.24","0.49400","A","76","723"
"Veracruz de Ignacio de la Llave","Tantoyuca","30155","30","155","12.82","30.96","1.35","8.96","64.44","38.95","15.63","69.94","72.02","1.18300","A","30","304"
"Veracruz de Ignacio de la Llave","Tatatila","30156","30","156","18.11","44.87","2.10","3.46","4.10","56.94","6.95","100.00","65.27","0.86100","A","44","458"
"Veracruz de Ignacio de la Llave","Castillo de Teayo","30157","30","157","12.10","28.41","1.46","2.25","34.82","32.02","9.35","100.00","67.75","0.41700","A","87","784"
"Veracruz de Ignacio de la Llave","Tecolutla","30158","30","158","9.81","29.81","1.16","1.97","35.04","31.84","7.12","100.00","68.28","0.33500","A","99","858"
"Veracruz de Ignacio de la Llave","Tehuipango","30159","30","159","46.87","56.12","5.23","3.43","63.15","78.46","46.28","100.00","73.68","3.54500","MA","1","8"
"Veracruz de Ignacio de la Llave","Álamo Temapache","30160","30","160","9.48","27.32","0.95","1.16","31.64","32.22","7.63","75.92","66.65","0.12200","A","120","1064"
"Veracruz de Ignacio de la Llave","Tempoal","30161","30","161","16.23","38.34","1.88","4.91","18.67","32.09","14.54","64.17","63.88","0.52900","A","66","687"
"Veracruz de Ignacio de la Llave","Tenampa","30162","30","162","17.40","42.46","5.74","2.17","7.69","31.71","6.54","100.00","82.08","0.62000","A","60","627"
